date,instrument,maturity,observation,value,currency
2021-06-10T00:00:00.000Z,CBOT.ZS,N2022,Low,1406.5,USD
2021-06-10T00:00:00.000Z,CBOT.ZS,N2022,Settle,1425.75,USD
2021-06-10T00:00:00.000Z,CBOT.ZS,Q2022,Settle,1405.25,USD
2021-06-10T00:00:00.000Z,CBOT.ZS,U2022,Settle,1348.5,USD
2021-06-10T00:00:00.000Z,CBOT.ZS,X2022,High,1309,USD
2021-06-10T00:00:00.000Z,CBOT.ZS,X2022,Settle,1300.25,USD
2021-06-10T00:00:00.000Z,CBOT.ZS,F2023,High,1308.25,USD
2021-06-10T00:00:00.000Z,CBOT.ZS,F2023,Low,1296.5,USD
2021-06-10T00:00:00.000Z,CBOT.ZS,F2023,Settle,1299.25,USD
2021-06-10T00:00:00.000Z,CBOT.ZS,H2023,High,1278,USD
2021-06-10T00:00:00.000Z,CBOT.ZS,H2023,Low,1272.75,USD
2021-06-10T00:00:00.000Z,CBOT.ZS,H2023,Settle,1272.75,USD
2021-06-10T00:00:00.000Z,CBOT.ZS,K2023,Settle,1270.25,USD
2021-06-10T00:00:00.000Z,CBOT.ZS,N2023,Settle,1269.5,USD
2021-06-10T00:00:00.000Z,CBOT.ZS,Q2023,Settle,1266,USD
2021-06-10T00:00:00.000Z,CBOT.ZS,U2023,Settle,1212,USD
2021-06-10T00:00:00.000Z,CBOT.ZS,X2023,High,1175,USD
2021-06-10T00:00:00.000Z,CBOT.ZS,X2023,Low,1168.5,USD
2021-06-10T00:00:00.000Z,CBOT.ZS,X2023,Settle,1172.25,USD
2021-06-10T00:00:00.000Z,CBOT.ZS,N2024,Settle,1173,USD
2021-06-10T00:00:00.000Z,CBOT.ZS,X2024,Settle,1120,USD
2021-06-11T00:00:00.000Z,CBOT.ZS,N2021,High,1551.25,USD
2021-06-11T00:00:00.000Z,CBOT.ZS,N2021,Low,1496.5,USD
2021-06-11T00:00:00.000Z,CBOT.ZS,N2021,Settle,1508.5,USD
2021-06-11T00:00:00.000Z,CBOT.ZS,Q2021,High,1515.75,USD
2021-06-11T00:00:00.000Z,CBOT.ZS,Q2021,Low,1473.25,USD
2021-06-11T00:00:00.000Z,CBOT.ZS,Q2021,Settle,1482.5,USD
2021-06-11T00:00:00.000Z,CBOT.ZS,U2021,Low,1433.75,USD
2021-06-11T00:00:00.000Z,CBOT.ZS,U2021,Settle,1447.5,USD
2021-06-11T00:00:00.000Z,CBOT.ZS,X2021,High,1464.25,USD
2021-06-11T00:00:00.000Z,CBOT.ZS,X2021,Low,1425,USD
2021-06-11T00:00:00.000Z,CBOT.ZS,X2021,Settle,1438.75,USD
2021-06-11T00:00:00.000Z,CBOT.ZS,F2022,High,1465,USD
2021-06-11T00:00:00.000Z,CBOT.ZS,F2022,Low,1426.75,USD
2021-06-11T00:00:00.000Z,CBOT.ZS,F2022,Settle,1440.5,USD
2021-06-11T00:00:00.000Z,CBOT.ZS,H2022,High,1436.75,USD
2021-06-11T00:00:00.000Z,CBOT.ZS,H2022,Low,1400.25,USD
2021-06-11T00:00:00.000Z,CBOT.ZS,H2022,Settle,1415,USD
2021-06-11T00:00:00.000Z,CBOT.ZS,K2022,High,1429.25,USD
2021-06-11T00:00:00.000Z,CBOT.ZS,K2022,Settle,1409.25,USD
2021-06-11T00:00:00.000Z,CBOT.ZS,N2022,Low,1395,USD
2021-06-11T00:00:00.000Z,CBOT.ZS,N2022,Settle,1410.25,USD
2021-06-11T00:00:00.000Z,CBOT.ZS,Q2022,Settle,1390.75,USD
2021-06-11T00:00:00.000Z,CBOT.ZS,U2022,Settle,1337.5,USD
2021-06-11T00:00:00.000Z,CBOT.ZS,X2022,Low,1274.5,USD
2021-06-11T00:00:00.000Z,CBOT.ZS,X2022,Settle,1293.5,USD
2021-06-11T00:00:00.000Z,CBOT.ZS,F2023,High,1292.25,USD
2021-06-11T00:00:00.000Z,CBOT.ZS,F2023,Low,1280.25,USD
2021-06-11T00:00:00.000Z,CBOT.ZS,F2023,Settle,1292.25,USD
2021-06-11T00:00:00.000Z,CBOT.ZS,H2023,Settle,1266,USD
2021-06-11T00:00:00.000Z,CBOT.ZS,K2023,Settle,1263.75,USD
2021-06-11T00:00:00.000Z,CBOT.ZS,N2023,Settle,1263,USD
2021-06-11T00:00:00.000Z,CBOT.ZS,Q2023,Settle,1259.5,USD
2021-06-11T00:00:00.000Z,CBOT.ZS,U2023,Settle,1205.5,USD
2021-06-11T00:00:00.000Z,CBOT.ZS,X2023,High,1175,USD
2021-06-11T00:00:00.000Z,CBOT.ZS,X2023,Low,1157,USD
2021-06-11T00:00:00.000Z,CBOT.ZS,X2023,Settle,1169,USD
2021-06-11T00:00:00.000Z,CBOT.ZS,N2024,Settle,1169.75,USD
2021-06-11T00:00:00.000Z,CBOT.ZS,X2024,Settle,1116.75,USD
2021-06-14T00:00:00.000Z,CBOT.ZS,N2021,High,1504.25,USD
2021-06-14T00:00:00.000Z,CBOT.ZS,N2021,Low,1455,USD
2021-06-14T00:00:00.000Z,CBOT.ZS,N2021,Settle,1472.25,USD
2021-06-14T00:00:00.000Z,CBOT.ZS,Q2021,High,1480.25,USD
2021-06-14T00:00:00.000Z,CBOT.ZS,Q2021,Low,1428,USD
2021-06-14T00:00:00.000Z,CBOT.ZS,Q2021,Settle,1441.25,USD
2021-06-14T00:00:00.000Z,CBOT.ZS,U2021,High,1439.75,USD
2021-06-14T00:00:00.000Z,CBOT.ZS,U2021,Low,1390.75,USD
2021-06-14T00:00:00.000Z,CBOT.ZS,U2021,Settle,1404.75,USD
2021-06-14T00:00:00.000Z,CBOT.ZS,X2021,High,1430.5,USD
2021-06-14T00:00:00.000Z,CBOT.ZS,X2021,Low,1381.25,USD
2021-06-14T00:00:00.000Z,CBOT.ZS,X2021,Settle,1395.25,USD
2021-06-14T00:00:00.000Z,CBOT.ZS,F2022,High,1429.75,USD
2021-06-14T00:00:00.000Z,CBOT.ZS,F2022,Low,1383.75,USD
2021-06-14T00:00:00.000Z,CBOT.ZS,F2022,Settle,1397.75,USD
2021-06-14T00:00:00.000Z,CBOT.ZS,H2022,High,1406.75,USD
2021-06-14T00:00:00.000Z,CBOT.ZS,H2022,Low,1363.75,USD
2021-06-14T00:00:00.000Z,CBOT.ZS,H2022,Settle,1374.25,USD
2021-06-14T00:00:00.000Z,CBOT.ZS,K2022,High,1402,USD
2021-06-14T00:00:00.000Z,CBOT.ZS,K2022,Low,1360,USD
2021-06-14T00:00:00.000Z,CBOT.ZS,K2022,Settle,1370.25,USD
2021-06-14T00:00:00.000Z,CBOT.ZS,N2022,High,1399.5,USD
2021-06-14T00:00:00.000Z,CBOT.ZS,N2022,Settle,1372.25,USD
2021-06-14T00:00:00.000Z,CBOT.ZS,Q2022,Low,1345.75,USD
2021-06-14T00:00:00.000Z,CBOT.ZS,Q2022,Settle,1354.75,USD
2021-06-14T00:00:00.000Z,CBOT.ZS,U2022,Settle,1303.75,USD
2021-06-14T00:00:00.000Z,CBOT.ZS,X2022,High,1283.75,USD
2021-06-14T00:00:00.000Z,CBOT.ZS,X2022,Low,1255,USD
2021-06-14T00:00:00.000Z,CBOT.ZS,X2022,Settle,1261.75,USD
2021-06-14T00:00:00.000Z,CBOT.ZS,F2023,Low,1253,USD
2021-06-14T00:00:00.000Z,CBOT.ZS,F2023,Settle,1260.5,USD
2021-06-14T00:00:00.000Z,CBOT.ZS,H2023,Settle,1234.25,USD
2021-06-14T00:00:00.000Z,CBOT.ZS,K2023,Settle,1232.5,USD
2021-06-14T00:00:00.000Z,CBOT.ZS,N2023,Settle,1231.75,USD
2021-06-14T00:00:00.000Z,CBOT.ZS,Q2023,Settle,1228.25,USD
2021-06-14T00:00:00.000Z,CBOT.ZS,U2023,Settle,1174.25,USD
2021-06-14T00:00:00.000Z,CBOT.ZS,X2023,Low,1136,USD
2021-06-14T00:00:00.000Z,CBOT.ZS,X2023,Settle,1140,USD
2021-06-14T00:00:00.000Z,CBOT.ZS,N2024,Settle,1140.75,USD
2021-06-14T00:00:00.000Z,CBOT.ZS,X2024,Settle,1087.75,USD
2021-06-15T00:00:00.000Z,CBOT.ZS,N2021,High,1488.25,USD
2021-06-15T00:00:00.000Z,CBOT.ZS,N2021,Settle,1465.75,USD
2021-06-15T00:00:00.000Z,CBOT.ZS,Q2021,High,1457,USD
2021-06-15T00:00:00.000Z,CBOT.ZS,Q2021,Settle,1426,USD
2021-06-15T00:00:00.000Z,CBOT.ZS,U2021,High,1418.75,USD
2021-06-15T00:00:00.000Z,CBOT.ZS,U2021,Settle,1384.75,USD
2021-06-15T00:00:00.000Z,CBOT.ZS,X2021,High,1410,USD
2021-06-15T00:00:00.000Z,CBOT.ZS,X2021,Settle,1373.5,USD
2021-06-15T00:00:00.000Z,CBOT.ZS,F2022,Settle,1376,USD
2021-06-15T00:00:00.000Z,CBOT.ZS,H2022,Low,1347,USD
2021-06-15T00:00:00.000Z,CBOT.ZS,H2022,Settle,1355.75,USD
2021-06-15T00:00:00.000Z,CBOT.ZS,K2022,High,1384,USD
2021-06-15T00:00:00.000Z,CBOT.ZS,K2022,Low,1343.5,USD
2021-06-15T00:00:00.000Z,CBOT.ZS,K2022,Settle,1351.75,USD
2021-06-15T00:00:00.000Z,CBOT.ZS,N2022,Settle,1354.5,USD
2021-06-15T00:00:00.000Z,CBOT.ZS,Q2022,Settle,1335.75,USD
2021-06-15T00:00:00.000Z,CBOT.ZS,U2022,Low,1284,USD
2021-06-15T00:00:00.000Z,CBOT.ZS,U2022,Settle,1285.25,USD
2021-06-15T00:00:00.000Z,CBOT.ZS,X2022,Settle,1244.5,USD
2021-06-15T00:00:00.000Z,CBOT.ZS,F2023,Settle,1243.25,USD
2021-06-15T00:00:00.000Z,CBOT.ZS,H2023,High,1219.5,USD
2021-06-15T00:00:00.000Z,CBOT.ZS,H2023,Low,1217.5,USD
2021-06-15T00:00:00.000Z,CBOT.ZS,H2023,Settle,1217.5,USD
2021-06-15T00:00:00.000Z,CBOT.ZS,K2023,Settle,1215,USD
2021-06-15T00:00:00.000Z,CBOT.ZS,N2023,High,1229.5,USD
2021-06-15T00:00:00.000Z,CBOT.ZS,N2023,Low,1210,USD
2021-06-15T00:00:00.000Z,CBOT.ZS,N2023,Settle,1214.25,USD
2021-06-15T00:00:00.000Z,CBOT.ZS,Q2023,Settle,1210.75,USD
2021-06-15T00:00:00.000Z,CBOT.ZS,U2023,Settle,1159,USD
2021-06-15T00:00:00.000Z,CBOT.ZS,X2023,High,1143.5,USD
2021-06-15T00:00:00.000Z,CBOT.ZS,X2023,Low,1121,USD
2021-06-15T00:00:00.000Z,CBOT.ZS,X2023,Settle,1137,USD
2021-06-15T00:00:00.000Z,CBOT.ZS,N2024,Settle,1137.75,USD
2021-06-15T00:00:00.000Z,CBOT.ZS,X2024,High,1084.75,USD
2021-06-15T00:00:00.000Z,CBOT.ZS,X2024,Low,1051,USD
2021-06-15T00:00:00.000Z,CBOT.ZS,X2024,Settle,1084.75,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,N2021,High,1475,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,N2021,Low,1442.5,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,N2021,Settle,1448.5,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,Q2021,High,1435.25,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,Q2021,Low,1396.25,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,Q2021,Settle,1402,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,U2021,High,1393.25,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,U2021,Low,1353,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,U2021,Settle,1357.5,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,X2021,High,1381.25,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,X2021,Low,1338.5,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,X2021,Settle,1343.25,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,F2022,High,1383.75,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,F2022,Low,1342,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,F2022,Settle,1346.25,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,H2022,High,1363.25,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,H2022,Low,1323.75,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,H2022,Settle,1327.5,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,K2022,Low,1321,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,K2022,Settle,1324.25,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,N2022,Low,1327.25,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,N2022,Settle,1327.25,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,Q2022,Low,1306.75,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,Q2022,Settle,1309.75,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,U2022,Settle,1261.25,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,X2022,High,1254.5,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,X2022,Low,1217.75,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,X2022,Settle,1223,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,F2023,Settle,1222,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,H2023,High,1216.5,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,H2023,Low,1198.75,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,H2023,Settle,1198.75,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,K2023,Settle,1196.5,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,N2023,High,1230.75,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,N2023,Settle,1196.25,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,Q2023,Settle,1192.75,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,U2023,Settle,1141,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,X2023,Low,1131,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,X2023,Settle,1136.25,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,N2024,Settle,1137,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,X2024,High,1084,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,X2024,Low,1080,USD
2021-06-16T00:00:00.000Z,CBOT.ZS,X2024,Settle,1084,USD
2021-06-17T00:00:00.000Z,CBOT.ZS,N2021,High,1450,USD
2021-06-17T00:00:00.000Z,CBOT.ZS,N2021,Low,1323.5,USD
2021-06-17T00:00:00.000Z,CBOT.ZS,N2021,Settle,1329.75,USD
2021-06-17T00:00:00.000Z,CBOT.ZS,Q2021,High,1400.25,USD
2021-06-17T00:00:00.000Z,CBOT.ZS,Q2021,Low,1289,USD
2021-06-17T00:00:00.000Z,CBOT.ZS,Q2021,Settle,1295,USD
2021-06-17T00:00:00.000Z,CBOT.ZS,U2021,High,1355,USD
2021-06-17T00:00:00.000Z,CBOT.ZS,U2021,Low,1251,USD
2021-06-17T00:00:00.000Z,CBOT.ZS,U2021,Settle,1258.5,USD
2021-06-17T00:00:00.000Z,CBOT.ZS,X2021,High,1341,USD
2021-06-17T00:00:00.000Z,CBOT.ZS,X2021,Low,1240.5,USD
2021-06-17T00:00:00.000Z,CBOT.ZS,X2021,Settle,1252.75,USD
2021-06-17T00:00:00.000Z,CBOT.ZS,F2022,Low,1244.75,USD
2021-06-17T00:00:00.000Z,CBOT.ZS,F2022,Settle,1256.75,USD
2021-06-17T00:00:00.000Z,CBOT.ZS,H2022,High,1324.75,USD
2021-06-17T00:00:00.000Z,CBOT.ZS,H2022,Low,1229.5,USD
2021-06-17T00:00:00.000Z,CBOT.ZS,H2022,Settle,1241.75,USD
2021-06-17T00:00:00.000Z,CBOT.ZS,K2022,Low,1228.75,USD
2021-06-17T00:00:00.000Z,CBOT.ZS,K2022,Settle,1240.5,USD
2021-06-17T00:00:00.000Z,CBOT.ZS,N2022,Low,1244.5,USD
2021-06-17T00:00:00.000Z,CBOT.ZS,N2022,Settle,1244.5,USD
2021-06-17T00:00:00.000Z,CBOT.ZS,Q2022,High,1303.25,USD
2021-06-17T00:00:00.000Z,CBOT.ZS,Q2022,Settle,1231,USD
2021-06-17T00:00:00.000Z,CBOT.ZS,U2022,Settle,1191.5,USD
2021-06-17T00:00:00.000Z,CBOT.ZS,X2022,High,1222.5,USD
2021-06-17T00:00:00.000Z,CBOT.ZS,X2022,Low,1150.25,USD
2021-06-17T00:00:00.000Z,CBOT.ZS,X2022,Settle,1161.75,USD
2021-06-17T00:00:00.000Z,CBOT.ZS,F2023,Settle,1161,USD
2021-06-17T00:00:00.000Z,CBOT.ZS,H2023,Settle,1142,USD
2021-06-17T00:00:00.000Z,CBOT.ZS,K2023,Settle,1139.75,USD
2021-06-17T00:00:00.000Z,CBOT.ZS,N2023,High,1178.5,USD
2021-06-17T00:00:00.000Z,CBOT.ZS,N2023,Low,1141,USD
2021-06-17T00:00:00.000Z,CBOT.ZS,N2023,Settle,1141,USD
2021-06-17T00:00:00.000Z,CBOT.ZS,Q2023,Settle,1137.5,USD
2021-06-17T00:00:00.000Z,CBOT.ZS,U2023,Settle,1085.75,USD
2021-06-17T00:00:00.000Z,CBOT.ZS,X2023,Low,1089.25,USD
2021-06-17T00:00:00.000Z,CBOT.ZS,X2023,Settle,1089.25,USD
2021-06-17T00:00:00.000Z,CBOT.ZS,N2024,Settle,1090,USD
2021-06-17T00:00:00.000Z,CBOT.ZS,X2024,High,1080,USD
2021-06-17T00:00:00.000Z,CBOT.ZS,X2024,Settle,1052,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,N2021,High,1408.25,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,N2021,Low,1330.75,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,N2021,Settle,1396,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,Q2021,High,1366.5,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,Q2021,Low,1295,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,Q2021,Settle,1355,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,U2021,High,1328,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,U2021,Low,1259.5,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,U2021,Settle,1317.25,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,X2021,High,1321.25,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,X2021,Low,1252.75,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,X2021,Settle,1313,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,F2022,High,1322.75,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,F2022,Low,1256.75,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,F2022,Settle,1316.75,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,H2022,High,1307.75,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,H2022,Low,1246.5,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,H2022,Settle,1302,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,K2022,High,1306,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,K2022,Low,1246.25,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,K2022,Settle,1300.5,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,N2022,High,1311.5,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,N2022,Low,1250,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,N2022,Settle,1303.5,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,Q2022,High,1298,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,Q2022,Settle,1289,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,U2022,Low,1198.75,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,U2022,Settle,1244.5,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,X2022,High,1219,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,X2022,Low,1155,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,X2022,Settle,1210.5,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,F2023,High,1219.25,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,F2023,Low,1164,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,F2023,Settle,1210.75,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,H2023,High,1197.25,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,H2023,Low,1194,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,H2023,Settle,1197.25,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,K2023,Settle,1195.75,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,N2023,Settle,1195.25,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,Q2023,Settle,1191.75,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,U2023,Settle,1140,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,X2023,High,1141.25,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,X2023,Settle,1136,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,N2024,Settle,1136.75,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,X2024,High,1083.25,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,X2024,Low,1073.25,USD
2021-06-18T00:00:00.000Z,CBOT.ZS,X2024,Settle,1083.25,USD
2021-06-21T00:00:00.000Z,CBOT.ZS,N2021,High,1422.5,USD
2021-06-21T00:00:00.000Z,CBOT.ZS,N2021,Low,1370,USD
2021-06-21T00:00:00.000Z,CBOT.ZS,N2021,Settle,1415,USD
2021-06-21T00:00:00.000Z,CBOT.ZS,Q2021,High,1376.75,USD
2021-06-21T00:00:00.000Z,CBOT.ZS,Q2021,Low,1326,USD
2021-06-21T00:00:00.000Z,CBOT.ZS,Q2021,Settle,1370.25,USD
2021-06-21T00:00:00.000Z,CBOT.ZS,U2021,High,1332.75,USD
2021-06-21T00:00:00.000Z,CBOT.ZS,U2021,Low,1284.75,USD
2021-06-21T00:00:00.000Z,CBOT.ZS,U2021,Settle,1325.75,USD
2021-06-21T00:00:00.000Z,CBOT.ZS,X2021,High,1324.25,USD
2021-06-21T00:00:00.000Z,CBOT.ZS,X2021,Low,1280,USD
2021-06-21T00:00:00.000Z,CBOT.ZS,X2021,Settle,1319.25,USD
2021-06-21T00:00:00.000Z,CBOT.ZS,F2022,High,1327,USD
2021-06-21T00:00:00.000Z,CBOT.ZS,F2022,Low,1284,USD
2021-06-21T00:00:00.000Z,CBOT.ZS,F2022,Settle,1323.25,USD
2021-06-21T00:00:00.000Z,CBOT.ZS,H2022,High,1311.25,USD
2021-06-21T00:00:00.000Z,CBOT.ZS,H2022,Low,1270.75,USD
2021-06-21T00:00:00.000Z,CBOT.ZS,H2022,Settle,1309,USD
2021-06-21T00:00:00.000Z,CBOT.ZS,K2022,High,1310,USD
2021-06-21T00:00:00.000Z,CBOT.ZS,K2022,Low,1270.5,USD
2021-06-21T00:00:00.000Z,CBOT.ZS,K2022,Settle,1308.5,USD
2021-06-21T00:00:00.000Z,CBOT.ZS,N2022,High,1313.5,USD
2021-06-21T00:00:00.000Z,CBOT.ZS,N2022,Low,1273.75,USD
2021-06-21T00:00:00.000Z,CBOT.ZS,N2022,Settle,1311.75,USD
2021-06-21T00:00:00.000Z,CBOT.ZS,Q2022,High,1300.25,USD
2021-06-21T00:00:00.000Z,CBOT.ZS,Q2022,Low,1260.75,USD
2021-06-21T00:00:00.000Z,CBOT.ZS,Q2022,Settle,1298.25,USD
2021-06-21T00:00:00.000Z,CBOT.ZS,U2022,High,1259.25,USD
2021-06-21T00:00:00.000Z,CBOT.ZS,U2022,Settle,1256,USD
2021-06-21T00:00:00.000Z,CBOT.ZS,X2022,High,1227.75,USD
2021-06-21T00:00:00.000Z,CBOT.ZS,X2022,Low,1184.25,USD
2021-06-21T00:00:00.000Z,CBOT.ZS,X2022,Settle,1224,USD
2021-06-21T00:00:00.000Z,CBOT.ZS,F2023,Settle,1223.75,USD
2021-06-21T00:00:00.000Z,CBOT.ZS,H2023,Settle,1210.5,USD
2021-06-21T00:00:00.000Z,CBOT.ZS,K2023,Settle,1207.75,USD
2021-06-21T00:00:00.000Z,CBOT.ZS,N2023,Settle,1208.25,USD
2021-06-21T00:00:00.000Z,CBOT.ZS,Q2023,Settle,1204.75,USD
2021-06-21T00:00:00.000Z,CBOT.ZS,U2023,Settle,1153,USD
2021-06-21T00:00:00.000Z,CBOT.ZS,X2023,Low,1138.75,USD
2021-06-21T00:00:00.000Z,CBOT.ZS,X2023,Settle,1158.75,USD
2021-06-21T00:00:00.000Z,CBOT.ZS,N2024,Settle,1159.5,USD
2021-06-21T00:00:00.000Z,CBOT.ZS,X2024,Settle,1097.5,USD
2021-06-22T00:00:00.000Z,CBOT.ZS,N2021,High,1427.25,USD
2021-06-22T00:00:00.000Z,CBOT.ZS,N2021,Low,1393.25,USD
2021-06-22T00:00:00.000Z,CBOT.ZS,N2021,Settle,1394.5,USD
2021-06-22T00:00:00.000Z,CBOT.ZS,Q2021,High,1380.75,USD
2021-06-22T00:00:00.000Z,CBOT.ZS,Q2021,Low,1350.5,USD
2021-06-22T00:00:00.000Z,CBOT.ZS,Q2021,Settle,1352,USD
2021-06-22T00:00:00.000Z,CBOT.ZS,U2021,High,1336,USD
2021-06-22T00:00:00.000Z,CBOT.ZS,U2021,Low,1306.25,USD
2021-06-22T00:00:00.000Z,CBOT.ZS,U2021,Settle,1309.75,USD
2021-06-22T00:00:00.000Z,CBOT.ZS,X2021,High,1329,USD
2021-06-22T00:00:00.000Z,CBOT.ZS,X2021,Low,1297,USD
2021-06-22T00:00:00.000Z,CBOT.ZS,X2021,Settle,1302.25,USD
2021-06-22T00:00:00.000Z,CBOT.ZS,F2022,High,1332.5,USD
2021-06-22T00:00:00.000Z,CBOT.ZS,F2022,Low,1301,USD
2021-06-22T00:00:00.000Z,CBOT.ZS,F2022,Settle,1306.25,USD
2021-06-22T00:00:00.000Z,CBOT.ZS,H2022,High,1317.75,USD
2021-06-22T00:00:00.000Z,CBOT.ZS,H2022,Low,1287.25,USD
2021-06-22T00:00:00.000Z,CBOT.ZS,H2022,Settle,1292.75,USD
2021-06-22T00:00:00.000Z,CBOT.ZS,K2022,High,1316,USD
2021-06-22T00:00:00.000Z,CBOT.ZS,K2022,Low,1286.25,USD
2021-06-22T00:00:00.000Z,CBOT.ZS,K2022,Settle,1291.5,USD
2021-06-22T00:00:00.000Z,CBOT.ZS,N2022,High,1319.25,USD
2021-06-22T00:00:00.000Z,CBOT.ZS,N2022,Low,1289.5,USD
2021-06-22T00:00:00.000Z,CBOT.ZS,N2022,Settle,1294.5,USD
2021-06-22T00:00:00.000Z,CBOT.ZS,Q2022,Low,1282.25,USD
2021-06-22T00:00:00.000Z,CBOT.ZS,Q2022,Settle,1282.25,USD
2021-06-22T00:00:00.000Z,CBOT.ZS,U2022,High,1260,USD
2021-06-22T00:00:00.000Z,CBOT.ZS,U2022,Settle,1239.5,USD
2021-06-22T00:00:00.000Z,CBOT.ZS,X2022,High,1229.25,USD
2021-06-22T00:00:00.000Z,CBOT.ZS,X2022,Low,1205,USD
2021-06-22T00:00:00.000Z,CBOT.ZS,X2022,Settle,1207.5,USD
2021-06-22T00:00:00.000Z,CBOT.ZS,F2023,High,1229,USD
2021-06-22T00:00:00.000Z,CBOT.ZS,F2023,Settle,1206.5,USD
2021-06-22T00:00:00.000Z,CBOT.ZS,H2023,High,1198.75,USD
2021-06-22T00:00:00.000Z,CBOT.ZS,H2023,Low,1193.5,USD
